Disease_id,VN_name
19254,Tế bào lympho không có không bào
19255,Mụn viêm
19256,Teo thanh quản
19257,tổn thương tiền ác tính
19258,Phù võng mạc do tiểu đường
19259,Phù mặt
19260,củng mạc màu xanh
19261,"Thủy tinh thể nguyên phát tăng sản dai dẳng, nhiễm sắc thể thường lặn"
19262,U tủy với sự sắp xếp lại gen thụ thể yếu tố tăng trưởng có nguồn gốc từ tiểu cầu loại beta
19263,chứng chảy nhiều nước
19264,Viêm gan nhiễm mỡ do rượu
19265,U lympho ác tính của tinh hoàn
19266,Rối loạn phát triển tinh hoàn
19267,Sự rung chuyển
19268,Bệnh ghép chống lại vật chủ liên quan đến truyền máu
19269,Protrusio acetabuli
19270,Viêm loét đại tràng
19271,Myelin tomacula
19272,Tổn thương điểm vàng giống Vitelliform
19273,Thoái hóa cột sống thắt lưng
19274,"Thiếu Properdin, Loại II"
19275,Hàm lượng hạt alpha bất thường
19278,Chứng cứng khớp khuỷu tay
19279,Thiếu yếu tố II di truyền
19280,Hình thái xương cùng bất thường
19281,Thoái hóa tiểu não
19282,Loạn sản xương cong
19283,nevus tóc len
19284,Symblepharon
19285,bớt hắc tố bẩm sinh
19286,Đặc điểm khuôn mặt thô
19287,"Viêm da, nghề nghiệp"
19288,Đo transferrin huyết thanh
19289,Bệnh bạch cầu lymphoblastic cấp tính T dành cho người lớn
19290,U ác của tuyến giáp
19292,Trichodysplasia spinulosa
19293,Ung thư biểu mô amidan
19294,U nguyên bào xương
19295,Hội chứng Nance-Horan
19298,Co giật
19299,Não úng thủy áp lực bình thường
19300,Chữ số ngắn
19301,Thoái hóa cột sống
19302,Bất thường về hình thái bụng
19303,Tai xoay ra sau
19304,Thành dày lên của đường tiêu hóa
19306,"Bệnh động kinh, bệnh Rolando với chứng loạn trương lực cơ kịch phát do tập thể dục và chứng chuột rút khi viết văn"
19307,bệnh thấp khớp
19308,"Hội chứng tăng sinh bạch huyết, liên kết với X, 2"
19309,Microphthalms hai bên
19310,Tăng sản tuyến thượng thận bẩm sinh cổ điển
19311,Giảm viêm màng hoạt dịch đối xứng huyết thanh âm tính với hội chứng phù rỗ
19312,Bất thường của não
19313,Bất thường về hình thái thân não
19314,Hội chứng thiếu máu hồng cầu khổng lồ đáp ứng thiamine
19315,Rối loạn âm thanh lời nói
19316,Dị ứng thực phẩm qua trung gian Ige
19317,Xơ hóa hệ thống do thận
19318,Giảm kích hoạt tế bào T
19319,Sarcoma không phân biệt/không phân loại
19320,Xuất huyết thủy tinh
19321,bệnh siderosis
19322,Dị tật bẩm sinh của màng ngoài tim
19324,Chứng phì đại tuyến tiền liệt
19325,Ống tủy
19326,Tràn dịch màng tim
19327,Hậu môn ngoài tử cung
19328,Bệnh xơ nang ở trẻ em
19329,Tăng canxi máu
19331,Thiếu glycosylphosphatidylinositol
19332,Giảm nồng độ Cholesterol Hdl
19333,Rối loạn nhận thức
19334,Rối loạn sắc tố đối xứng của tứ chi
19335,U trung biểu mô ác tính của màng ngoài tim
19336,Khử myelin/tái myelin ngoại vi từng đoạn
19337,Lông mày trắng
19338,phản ứng xả rượu
19339,Bệnh huyết sắc tố dị hợp tử
19340,viêm tụy vô căn
19341,Đỏ mắt
19342,tuyến yên khổng lồ
19343,Giảm tiểu cầu amegakaryocytic
19344,Liệt chu kỳ hạ kali máu
19345,Thoái hóa thủy tinh thể
19346,Hội chứng hô hấp cấp tính nghiêm trọng
19347,Viêm não do virus Rocio
19348,Dystonia Musculorum biến dạng
19349,Sống mũi hẹp
19350,Động kinh toàn thể thứ phát
19352,Vành tai dày
19353,Giảm protein máu
19354,Bệnh bạch cầu đơn nhân cấp tính ở trẻ em
19355,Viêm dị ứng
19356,Sốt không rõ nguyên nhân
19358,Syndactyty của ngón chân
19359,tuyến
19360,Suy sinh dục do thiểu năng tuyến sinh dục
19362,hội chứng Shwachman
19363,thảm thực vật
19365,Co giật thính giác cảm giác khu trú
19366,Viêm phổi hít
19367,Sẹo mụn teo
19368,"Rối loạn sinh học Peroxisome, Nhóm bổ sung H"
19369,"ĐOẠN GIÁC SÁNG, ĐA HÌNH SAU, 3 (rối loạn)"
19370,Hạ lipid máu
19372,Hội chứng rối loạn hình thái chậm phát triển-đầu nhỏ liên quan đến THOC6
19373,Nốt niêm mạc miệng
19374,Tự tử hoàn thành
19375,Gan to
19376,Khuôn mặt giống chim
19377,Vô sinh nam
19378,Mũi kém phát triển
19379,Hội chứng viêm vú-viêm tử cung-mất sữa
19380,Sợi cơ đỏ rách
19382,Lú lẫn
19383,Hội chứng Pitt-Rogers-Danks
19384,"Bệnh khớp kỹ thuật số-Brachydactyly, gia đình"
19385,Bệnh loạn dưỡng nội mô Fuchs
19386,"Liệt cứng 8 chi, nhiễm sắc thể thường trội"
19387,Hình thái tế bào thần kinh vận động dưới bất thường
19388,Nhiễm virus Lassa
19389,Khối u thần kinh nội tiết dạ dày
19390,tăng bạch cầu vô tính
19391,hội chứng Jeavon
19392,Sự quanh co của động mạch chủ
19393,Vị trí bụng không rõ ràng
19396,Cẳng tay quay ngửa/ngửa hạn chế
19397,Bệnh còi xương kháng vitamin D di truyền gen lặn nhiễm sắc thể thường
19398,Bất thường của bàng quang
19399,Bệnh màng đáy mỏng
19400,Chứng loạn dưỡng cơ khởi phát muộn
19401,Bất sản/giảm sản xương cổ chân
19402,Thoái hóa thần kinh do thiếu vận chuyển folate lên não
19403,Giảm Urate trong nước tiểu
19405,SLE bùng phát
19406,Nước tiểu xanh
19407,Chuột rút cơ bắp do tập thể dục
19408,Co cứng cơ mặt
19409,"Điện não đồ có phức hợp sóng nhọn (>3,5 Hz)"
19410,Phát ban Malar
19411,Viêm cầu thận tăng sinh tái phát
19412,nhịp tim chậm phản xạ
19413,"Viêm da lòng bàn chân lan tỏa, loại Bothnian"
19414,Pseudoscarlatina
19415,Ngộ độc rượu
19417,Đau vùng chậu mãn tính ở phụ nữ
19418,Dịch tiết dưới võng mạc
19419,"U màng não, nhiều"
19420,Suy giảm thần kinh trung ương
19421,Bán trật đầu xuyên tâm
19422,Chứng phì đại phụ khoa
19423,Dung nạp glucose đường uống bất thường
19424,Tập hợp tế bào mast
19425,Khối máu tụ tự phát
19426,trisomy
19427,Triệu chứng thần kinh
19428,siêu âm
19429,Rachischisis
19430,Tích lũy GM2-ganglioside
19431,Hội chứng suy giảm DNA ty thể 1
19432,Bệnh thần kinh nội tạng rỗng
19434,Viêm tiền đình mũi
19435,Thận nhỏ một bên
19436,Suy dinh dưỡng cấp tính nặng
19437,Ung thư biểu mô trực tràng giai đoạn IV
19438,Liệt mắt siêu nhân
19439,Viêm đại tràng cấp tính
19440,Thiếu Pseudoarylsulfatase A
19442,Thiếu hụt nội tiết tố
19444,Viêm mạch võng mạc
19446,"Bệnh giun chỉ, mắt"
19447,Rò niệu đạo âm đạo
19448,"Viêm Gan, Virus, Con Người"
19449,"Rung giật nhãn cầu, Vị trí cuối"
19450,Vô số Nevi
19451,Ung thư biểu mô tuyến giáp nang di căn lớn
19452,"Tăng lipid máu, kết hợp gia đình"
19453,Khối u xoang nội bì của buồng trứng
19454,đa khớp
19455,Kiểm tra dư lượng sau phẫu thuật
19456,Viêm mũi theo mùa
19457,Bệnh bạch cầu Burkitt thời thơ ấu
19458,bệnh blastoma
19459,Tật đầu nhỏ với mô hình hồi chuyển đơn giản
19460,Van động mạch chủ một lá
19461,Bệnh lý thần kinh sợi trục mãn tính
19462,Mụn trứng cá
19463,"Điếc, NST thường trội 1 (rối loạn)"
19464,"Hạ huyết áp nội sọ, thứ phát"
19465,Khối u tinh hoàn
19466,Tủy siêu tế bào
19467,Angiomyolipoma của thận
19468,Nhiễm trùng đường tiết niệu sốt
19469,U hạt
19470,Xương bàn tay thứ 5 ngắn
19471,Hạ huyết áp ở mặt
19472,Bệnh cơ tim do nhịp tim
19474,Hội chứng Ramer Ladda
19475,Điếc và thiểu năng trí tuệ Hội chứng loại Martin Probst
19476,Hội chứng khảm trisomy 8
19477,Xương chậu thiểu sản
19478,Suy giảm cảm giác xa của tất cả các phương thức
19479,Ung thư biểu mô thận di căn
19480,Tăng cân khi mắc bệnh béo phì
19481,"Viêm não, bại liệt"
19483,"Mất ngôn ngữ, tiến triển"
19484,Rò bàng quang âm đạo
19485,tai dơi
19486,U thần kinh thị giác
19488,Ung thư biểu mô tế bào gan liên quan đến virus viêm gan B
19489,Bệnh tử cung
19490,Tăng tiết axit dạ dày
19491,Chứng loạn ngôn cảm giác xuyên vỏ não
19492,Bệnh Tay-Sachs
19493,"Rối loạn bẩm sinh glycosyl hóa, loại IIB"
19494,Tăng bilirubin máu liên hợp
19495,U tuyến cận giáp ngoài tử cung
19496,Bệnh Mucopolysaccharidosis loại IVB
19497,Giảm sắc tố từng mảng của tóc
19498,"Tic, giọng hát"
19499,Suy nghĩ của hiệp sĩ
19500,Bệnh cơ bẩm sinh đa lõi
19503,Da cứng
19504,Masaoka-Koga Giai đoạn IVa
19505,Chứng loạn dưỡng cơ bẩm sinh (rối loạn)
19506,"Viêm tụy, nghiện rượu"
19507,Ung thư biểu mô nhú tuyến giáp ở trẻ em
19508,Suy giảm vận động tổng thể
19509,Mụn mủ phát ban tổng quát cấp tính
19510,Chiều cao
19511,giảm đau
19513,Sai khớp cắn xương
19514,Bệnh u thần kinh đệm Anaplastic trưởng thành
19516,Sự bất thường của chấn thương
19517,hội chứng CAMFAK
19518,Teo vỏ tiểu não
19519,Viêm đa khớp
19520,Vi tinh hoàn
19521,Ức chế tình dục
19522,Bệnh bạch cầu basophilic cấp tính
19523,Bệnh u hạt lympho
19524,Thận ứ nước
19525,buồn ngủ quá mức
19526,bệnh vi cầu
19527,Hình thái dây hãm miệng bất thường
19528,Hội chứng Brachydactyly loại E
19529,Cố định bệnh túi bào tử ở da
19530,nhịp tim nhanh thế đứng
19531,Chứng thiểu sản của cơ thành bụng
19532,Rối loạn trí nhớ
19533,Độ co cứng của dao kẹp
19534,Đo Somatomedin-C
19535,Viêm acroangioderma của da
19537,U nguyên bào máu cột sống
19538,Thấp khớp
19539,Phản xạ bóng đèn không có
19540,Viêm phổi do Cytomegalovirus
19541,ghi đè ngón chân
19542,Hiện tượng Wolff-Chaikoff
19543,Ung thư biểu mô tuyến giáp
19544,Rối loạn vòng ruột non
19545,Rối loạn chức năng thần kinh vận động trên
19546,Thoát vị tủy chẩm
19547,Sialadenoma papilliferum
19548,Bệnh gan ứ mật ở trẻ sơ sinh
19549,Triệu chứng tuyến tụy
19550,Angiodysplasia của đại tràng
19551,"Bệnh bạch cầu dòng tủy cấp tính, độ biệt hóa tối thiểu"
19552,"Viêm tụy, vôi hóa"
19553,Tứ bội 5p
19555,Sự suy giảm DNA ty thể ở gan
19556,Nhiễm trùng thận cấp tính
19557,Trũng mặt giữa
19558,Nhiễm khuẩn Escherichia coli
19559,Thuốc lăn run
19560,Giảm Progesterone tuần hoàn
19561,Sự uốn cong siêu hình của các đốt ngón gần
19563,Sự bất đối xứng của các khớp mặt cột sống
19564,Đái tháo đường sau ghép tạng
19565,"Thiếu máu, hồng cầu hình liềm"
19566,Poikiloderma với giảm bạch cầu
19567,Herpes sinh dục
19568,Các cuộc tấn công vắng mặt
19569,Bất thường của tế bào đảo tụy
19570,"Bệnh não, chất độc"
19571,Thủy tinh nguyên phát dai dẳng
19572,Chứng loạn sản thanatophoric
19573,Sự phụ thuộc vào methamphetamine
19574,Tăng huyết áp cần thiết có renin cao
19575,Viêm kết mạc
19576,Nhiễm trùng Bordetella
19577,Phình động mạch chủ ngực gia đình 3
19578,Odontome
19579,"Bệnh bạch cầu dòng tủy mãn tính, BCR/ABL dương tính"
19580,Hội chứng tê cằm
19581,Bệnh sarcoid gan
19582,ung thư vú/buồng trứng di truyền - BRCA1
19583,Tâm lý giả
19584,Thất điều tiểu não trội nhiễm sắc thể thường
19585,"Kém hấp thu, CTCAE"
19586,"Phù hoàng điểm, u nang"
19587,Chứng phình động mạch não không vỡ
19588,Mức độ Apolipoprotein B tăng cao
19589,Tâm thần phân liệt và các rối loạn liên quan
19591,Nhiễm trùng sơ sinh khởi phát sớm
19592,Ung thư phổi với các đặc điểm thần kinh nội tiết
19593,Rối loạn vận chuyển axit amin
19594,Ung thư biểu mô tế bào vảy ở đầu và cổ tiến triển
19595,Bệnh Charcot-Marie-Tooth nhiễm sắc thể thường trội trung gian với đau thần kinh
19596,Đau liên tục
19597,Rụng tóc da đầu
19598,Da bất thường
19600,Viêm màng ngoài tim
19601,Vôi hóa vòm động mạch chủ
19602,Ung thư biểu mô tế bào vảy tiến triển cục bộ
19603,"Chậm phát triển trí tuệ, Liên kết X, Hội chứng 14"
19604,Teo cơ không tiến triển
19605,Giảm sản phân (phát hiện)
19606,Chân tóc phía trước thấp
19607,Rối loạn bạch cầu
19608,Dự trữ glycogen ở gan
19609,Hội chứng thiếu hụt sửa chữa không phù hợp về hiến pháp
19610,bệnh vi cầu
19611,Khối u Krukenberg
19612,Sụp mi bẩm sinh
19613,Ung thư biểu mô tế bào vảy thực quản liên quan đến Papillomavirus ở người
19614,Tình trạng quá tải chất lỏng
19615,Bệnh cơ sợi cơ
19616,Thả chân song phương
19617,Liệt cứng tứ chi
19618,Nghẹt mũi một bên
19619,rối loạn lipid máu
19621,Tăng huyết áp áo choàng trắng
19622,Bệnh đa dây thần kinh mất myelin cấp tính
19623,U tuyến tế bào Prolactin tuyến yên
19624,Điện nhãn đồ bất thường
19628,Viêm não do virus viêm não truyền qua ve
19629,Ung thư buồng trứng di truyền
19630,Triệu chứng căng thẳng
19631,Phì đại cơ chi trên
19632,Nhồi máu cơ tim
19633,Đau đầu dữ dội
19634,"Ngất, do tim"
19635,Cấu trúc số thừa
19636,Nhiễm enterovirus tái phát
19637,Ung thư biểu mô tế bào vảy cổ tử cung tại chỗ
19638,Viêm đại trang
19640,Khối u ác tính thứ phát của lá lách
19641,Bệnh bạch cầu bạch cầu ái toan mãn tính
19642,(Vô căn) não úng thủy áp lực bình thường
19643,Bệnh bạch cầu dòng tủy cấp tính có đột biến gen
19644,"Ung thư hạch, tế bào NK-T ngoại bào"
19645,Viêm đại tràng bên trái
19646,U nang Dandy Walker
19647,Tổn thương dây thần kinh tọa
19648,Keratosis palmoplantaris papulosa
19650,liệt
19652,Xơ cứng nội mạc xương bàn chân
19653,U nguyên bào võng mạc ba bên
19654,Dịch tiết võng mạc
19655,Liệt tứ chi
19656,hành vi nghi lễ (triệu chứng)
19657,Khối u ác tính di căn
19658,Biểu hiện protein sợi cơ bất thường
19660,Kháng thể kháng nhân dương tính
19661,Bất thường về lời nói và ngôn ngữ
19663,Ung thư biểu mô tế bào lớn của phổi
19664,Ung thư manh tràng
19665,U tế bào hình sao lan tỏa ở người trưởng thành
19666,Cơn đau không kiểm soát được
19667,Tân sinh nội biểu mô cổ tử cung độ 2
19668,Viêm khớp nhiễm trùng không xác định ở cánh tay
19669,Đục thủy tinh thể dưới bao
19670,Thiếu chất đạm
19671,Khối u nang nhầy của bệnh ác tính ranh giới
19672,đặc điểm thalassemia
19673,Tử vong do tim
19674,Ung thư hạch tế bào lớn lan tỏa ở người lớn
19675,Nhiều răng bị ảnh hưởng
19676,Thoát vị màng não
19677,Đầu xương có chấm
19678,"Hội chứng thận hư, thay đổi tối thiểu"
19679,tăng bạch cầu lympho
19680,Hội chứng kháng thể kháng PIT-1
19681,Độ trễ ngôn ngữ tiếp thu vừa phải
19682,Chứng thiểu sản xương zygomatic
19683,U tuyến yên xâm lấn
19684,Ung thư biểu mô tế bào vảy dị sản
19685,Viêm đường mật mủ
19686,Kích thước miệng bất thường
19687,Khối u carcinoid tuyến ức
19688,Drusen cứng
19689,Bắt giữ tế bào trứng ở Metaphase I
19690,Hạ huyết áp cơ của thân cây
19691,Ung thư biểu mô buồng trứng giai đoạn II
19692,Cổ tử cung thoải mái
19693,Bài tiết nước tiểu của oligosacarit sialylat
19694,Bệnh mù đêm cố định bẩm sinh
19695,Ung thư biểu mô không biệt hóa của vòm họng
19696,triệu chứng dị ứng
19697,dính da
19698,Mề đay thuốc
19699,Trình tự Pierre Robin với ngực lõm và các dị thường ở xương sườn và xương bả vai
19700,Nhiều u nguyên bào máu
19701,U nguyên bào thần kinh hạch thời thơ ấu
